Mean,StD,SM,SS,PM,PS,Done
1.0247827269457368,0.1498151301564587,5e-17,5e-17,140.02605527984065,4.96621279589957,1
1.1217158137825058,0.1546568734627534,5e-17,5e-17,140.00023952335604,4.9728039379512685,1
1.071428774052798,0.141830399096224,5e-17,5e-17,139.99899052302948,4.999615090880147,1
1.1668036130373216,0.0,5e-17,0.001,136.194729630009,12.552508983267897,0
0.8863672020957948,0.1295325552153549,5e-17,5e-17,140.04204774406728,4.952426906690374,1
1.1297789945853671,0.137028736127722,5e-17,5e-17,140.04263926467095,4.998715823008618,1
1.069103683765763,0.1371944134464612,5e-17,5e-17,139.99925491072142,4.953160282043576,1
1.1038222524623722,0.1464147995887753,5e-17,5e-17,140.09255359793315,4.998649160829755,1
1.1679334346206651,0.1630425838398531,5e-17,5e-17,140.03726810432255,4.936950024950101,1
0.935872059984306,0.1507004273198672,5e-17,5e-17,140.0030842884572,4.992707126392375,1
1.1176578689810095,0.1384654185496047,5e-17,5e-17,140.00086858956524,4.999926012191718,1
1.1730522035861206,0.1622920011668363,5e-17,5e-17,139.97796613829397,5.0339172599159,1
1.1773925812950732,0.1617208541094273,5e-17,5e-17,140.00098931189547,5.000131529336043,1
0.9979116852261446,0.1510833747049109,5e-17,5e-17,140.0438007643457,4.959748067802272,1
1.0511339467388006,0.1521910902803339,5e-17,5e-17,140.069281294267,4.914330862960009,1
1.0392666385387217,0.1417293827718369,5e-17,5e-17,139.9998226892077,5.040151102276116,1
1.2570608474183445,0.1681708860268986,5e-17,5e-17,140.0004099296426,4.97467317942984,1
0.7653381052537175,0.1328570624042913,5e-17,5e-17,139.9870552390509,4.970241608627664,1
1.0429348968839518,0.1401816208067798,5e-17,5e-17,140.0002616577092,5.000865040229022,1
1.0702860807234351,0.1399087287713635,5e-17,5e-17,139.99975779869234,4.999066222396236,1
0.8207652114475068,0.1312811102925809,5e-17,5e-17,139.99997795865318,5.013011693112574,1
1.0684963210500795,0.1364633287034683,5e-17,5e-17,139.98358488924208,4.989812134611771,1
1.229066826078953,0.144137281616017,5e-17,5e-17,140.02498818565516,4.997198902570718,1
1.134402433144274,0.1553482815435863,5e-17,5e-17,139.98959800812258,4.99347464290066,1
1.0902246258864403,0.170157377558609,5e-17,5e-17,140.02472623758578,4.93189960750703,1
1.013821648682682,0.1529775678562785,5e-17,5e-17,140.0063089073585,4.953221483791515,1
0.8345616372587948,0.1676072847832823,5e-17,5e-17,139.93985265180885,4.959061227228024,1
0.9923594749713028,0.1371079404341129,5e-17,5e-17,140.01157977684355,4.97907062980443,1
0.837028300494681,0.1218520528638096,5e-17,5e-17,140.00689792141395,4.991084840673265,1
1.1195925108996774,0.155185588317937,5e-17,5e-17,140.07760916423035,4.9780579548611605,1
2.255827374173634,0.1437611967093128,5e-17,5e-17,139.94485994055634,4.986516738333452,1
1.0469380350061082,0.1727647235350919,5e-17,5e-17,139.9319962814687,4.958329558731941,1
0.8359214601035727,0.1693595129925247,5e-17,5e-17,139.92188664515513,4.987565500634749,1
2.073962231638309,0.1419342246774927,5e-17,5e-17,139.99911100028584,4.999422031267756,1
2.108061350683556,0.1291662177084721,5e-17,5e-17,140.00174880617118,5.064153719332439,1
1.87502144316264,0.1091360209942908,5e-17,5e-17,139.99922652967615,5.095927381623215,1
0.95854808899417,0.1433279843335203,5e-17,5e-17,140.0701050954194,4.920396172388836,1
1.006215636257463,0.088438048608054,5e-17,5e-17,139.90206897795272,4.916099941554806,1
0.9262672384985812,0.1318094894491501,5e-17,5e-17,139.9914024965098,5.001232360544281,1
2.0649750940398524,0.1493375948563399,5e-17,5e-17,140.0863908196746,4.947302615601668,1
