0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192
392.9050279329609,392.9050279329609,393.4078212290503,394.0782122905028,394.5810055865922,396.20111731843576,398.7150837988827,400.44692737430165,402.122905027933,403.01675977653633,405.9217877094972,408.26815642458104,408.54748603351953,410.5027932960894,412.9050279329609,414.46927374301674,417.2067039106146,418.54748603351953,420.33519553072625,422.7932960893855,423.35195530726253,425.3631284916201,426.7039106145251,428.5474860335196,428.1005586592178,429.05027932960894,429.99999999999994,429.7765363128492,429.16201117318434,426.92737430167597,425.81005586592175,423.07262569832403,420.89385474860336,411.4525139664804,391.2290502793296,1.787709497206704,2.458100558659218,3.016759776536313,3.4078212290502794,3.7430167597765363,4.078212290502793,4.357541899441341,4.692737430167598,4.916201117318436,5.139664804469274,5.4748603351955305,5.810055865921788,6.256983240223463,6.70391061452514,7.150837988826816,7.653631284916202,8.212290502793296,8.8268156424581,9.385474860335195,9.88826815642458,10.279329608938548,10.782122905027933,11.117318435754191,11.564245810055866,11.955307262569832,12.402234636871508,12.681564245810057,13.072625698324021,13.40782122905028,13.743016759776538,14.022346368715084,14.35754189944134,14.636871508379889,14.916201117318435,15.195530726256983,15.474860335195531,15.754189944134078,15.977653631284916,16.256983240223462,16.480446927374302,16.75977653631285,16.92737430167598,17.206703910614525,17.48603351955307,17.6536312849162,17.821229050279328,18.044692737430168,18.268156424581004,18.491620111731844,18.65921787709497,18.88268156424581,18.99441340782123,19.217877094972067,19.441340782122904,19.608938547486034,19.83240223463687,19.94413407821229,20.16759776536313,20.279329608938546,15198.044692737429,,
400.27932960893855,401.56424581005587,402.2905027932961,403.79888268156424,405.86592178770945,408.0446927374302,409.5530726256983,410.6703910614525,413.4078212290503,416.08938547486036,417.9329608938547,418.4357541899442,419.88826815642454,422.7374301675978,424.91620111731845,426.92737430167597,428.9944134078212,431.22905027932956,433.35195530726253,434.41340782122904,434.6927374301676,435.8659217877095,437.2067039106145,437.7094972067039,438.8268156424581,438.88268156424584,439.72067039106145,439.4972067039106,437.9888268156425,435.3072625698324,433.4078212290503,431.11731843575416,423.12849162011173,404.1340782122905,365.8659217877095,1.787709497206704,3.4636871508379885,4.804469273743017,5.58659217877095,6.536312849162011,7.374301675977653,8.100558659217876,8.547486033519553,9.217877094972067,9.720670391061452,10.167597765363128,10.614525139664805,11.005586592178771,11.34078212290503,11.731843575418994,12.122905027932962,12.402234636871508,12.793296089385475,13.072625698324021,13.40782122905028,13.687150837988828,13.966480446927374,14.245810055865922,14.52513966480447,14.748603351955307,15.083798882681565,15.363128491620111,15.642458100558658,15.865921787709498,16.089385474860336,16.368715083798882,16.648044692737432,16.92737430167598,17.150837988826815,17.318435754189945,17.59776536312849,17.877094972067038,18.100558659217878,18.379888268156424,18.54748603351955,18.77094972067039,19.050279329608937,19.273743016759777,19.553072625698324,19.77653631284916,20.0,20.223463687150836,20.502793296089386,20.726256983240226,20.949720670391063,21.1731843575419,21.452513966480446,21.675977653631286,21.955307262569832,22.122905027932962,22.40223463687151,22.62569832402235,22.90502793296089,23.18435754189944,23.407821229050278,15693.407821229051,
369.4972067039106,370.8379888268156,372.5139664804469,373.85474860335194,374.3575418994413,376.0893854748603,377.8212290502794,379.2178770949721,381.340782122905,383.2402234636872,386.14525139664806,388.8826815642458,390.8379888268156,391.7877094972067,393.3519553072626,394.0782122905028,394.80446927374305,396.5921787709497,398.0446927374302,399.8882681564246,401.67597765363126,402.5698324022346,404.07821229050285,405.5307262569832,406.87150837988827,407.4860335195531,409.1620111731844,409.5530726256983,409.21787709497204,408.26815642458104,406.81564245810057,406.4804469273743,407.1508379888268,397.09497206703907,372.6815642458101,0.7262569832402235,1.229050279329609,1.7318435754189943,1.899441340782123,2.0670391061452515,2.346368715083799,2.458100558659218,2.569832402234637,2.7374301675977653,2.905027932960894,3.240223463687151,3.7430167597765363,4.41340782122905,5.027932960893855,5.5307262569832405,6.256983240223463,6.815642458100559,7.318435754189944,7.821229050279329,8.268156424581006,8.659217877094973,9.106145251396649,9.553072625698324,9.88826815642458,10.167597765363128,10.614525139664805,10.837988826815643,11.117318435754191,11.508379888268156,11.787709497206704,12.011173184357542,12.290502793296088,12.513966480446927,12.849162011173185,12.960893854748605,13.240223463687151,13.46368715083799,13.687150837988828,13.910614525139664,14.078212290502792,14.301675977653632,14.52513966480447,14.748603351955307,14.972067039106145,15.139664804469273,15.251396648044693,15.474860335195531,15.642458100558658,15.810055865921788,15.977653631284916,16.201117318435752,16.368715083798882,16.480446927374302,16.648044692737432,16.81564245810056,16.92737430167598,17.150837988826815,17.262569832402235,17.48603351955307,17.54189944134078,14381.899441340782,
536.0335195530727,537.877094972067,539.3296089385475,541.4525139664804,542.4581005586592,544.1340782122904,545.8100558659218,548.5474860335196,550.2793296089385,553.7988826815642,557.0391061452514,559.4413407821229,561.1731843575419,563.1284916201117,565.8100558659219,569.7206703910614,571.1173184357542,573.5754189944134,575.5307262569833,577.7653631284916,578.9944134078212,581.1173184357542,581.9553072625698,581.1173184357542,581.2290502793296,580.0558659217877,578.5474860335196,578.268156424581,577.5418994413408,573.9664804469273,569.8324022346369,562.4581005586592,543.6312849162011,516.927374301676,1.675977653631285,2.7374301675977653,3.6871508379888267,4.636871508379888,5.251396648044693,5.754189944134078,6.424581005586592,6.983240223463687,7.374301675977653,7.821229050279329,8.156424581005586,8.547486033519553,8.882681564245809,9.217877094972067,9.497206703910615,9.720670391061452,10.05586592178771,10.279329608938548,10.558659217877095,10.837988826815643,11.005586592178771,11.28491620111732,11.508379888268156,11.731843575418994,12.011173184357542,12.234636871508378,12.458100558659218,12.625698324022347,12.905027932960895,13.128491620111731,13.35195530726257,13.519553072625698,13.743016759776538,13.966480446927374,14.189944134078212,14.41340782122905,14.581005586592179,14.804469273743017,14.972067039106145,15.195530726256983,15.363128491620111,15.586592178770951,15.810055865921788,15.977653631284916,16.201117318435752,16.312849162011172,16.536312849162012,16.75977653631285,16.92737430167598,17.150837988826815,17.318435754189945,17.430167597765365,17.6536312849162,17.821229050279328,18.044692737430168,18.212290502793298,18.379888268156424,18.54748603351955,18.71508379888268,18.88268156424581,19855.027932960893,,
337.70949720670393,339.10614525139664,340.16759776536315,340.94972067039106,342.0670391061453,344.46927374301674,347.1508379888268,347.70949720670393,349.4972067039106,351.22905027932956,353.79888268156424,355.3072625698324,358.1005586592179,359.8882681564246,362.9608938547486,365.3072625698324,366.08938547486036,366.48044692737426,369.10614525139664,371.2290502793296,372.29050279329607,373.74301675977654,375.6983240223464,375.92178770949715,377.2625698324023,378.0446927374301,378.43575418994413,379.4972067039106,381.1173184357542,379.4413407821229,379.2178770949721,377.4301675977654,374.24581005586595,368.99441340782124,346.4245810055866,1.8435754189944134,3.1284916201117317,4.189944134078212,5.195530726256983,5.810055865921788,6.592178770949721,7.262569832402235,7.821229050279329,8.324022346368716,8.8268156424581,9.273743016759775,9.664804469273742,10.111731843575418,10.614525139664805,10.949720670391061,11.34078212290503,11.787709497206704,12.234636871508378,12.625698324022347,13.240223463687151,13.687150837988828,14.134078212290502,14.636871508379889,15.195530726256983,15.754189944134078,16.145251396648042,16.70391061452514,17.150837988826815,17.6536312849162,18.212290502793298,18.60335195530726,19.106145251396647,19.497206703910614,20.05586592178771,20.335195530726256,20.837988826815643,21.22905027932961,21.675977653631286,22.011173184357542,22.51396648044693,22.84916201117318,23.24022346368715,23.575418994413408,24.022346368715084,24.245810055865924,24.636871508379887,25.027932960893853,25.307262569832403,25.64245810055866,26.033519553072622,26.312849162011172,26.64804469273743,26.98324022346369,27.262569832402235,27.541899441340785,27.877094972067038,28.156424581005584,28.435754189944134,28.71508379888268,13714.581005586593,,
355.64245810055866,357.4860335195531,357.8212290502793,357.65363128491623,359.10614525139664,360.11173184357546,361.73184357541896,362.45810055865917,363.1284916201118,363.85474860335194,365.7541899441341,366.87150837988827,368.37988826815644,368.43575418994413,367.9888268156425,369.10614525139664,370.11173184357546,371.0055865921788,371.56424581005587,372.7932960893855,372.9608938547486,373.3519553072626,373.9106145251397,373.9664804469274,374.91620111731845,375.75418994413405,376.0893854748603,376.6480446927374,376.3687150837989,375.5865921787709,375.3072625698324,374.3575418994413,373.4078212290503,371.3966480446927,368.32402234636874,366.536312849162,362.2346368715084,356.536312849162,38.93854748603352,55.58659217877096,71.56424581005587,0.111731843575419,0.111731843575419,0.16759776536312848,0.16759776536312848,0.223463687150838,0.223463687150838,0.223463687150838,0.223463687150838,0.27932960893854747,0.27932960893854747,0.27932960893854747,0.27932960893854747,0.33519553072625696,0.33519553072625696,0.5586592178770949,1.229050279329609,2.0670391061452515,3.2960893854748603,4.245810055865921,5.195530726256983,5.977653631284916,6.871508379888269,7.4301675977653625,8.156424581005586,8.882681564245809,9.497206703910615,10.111731843575418,10.614525139664805,11.005586592178771,11.564245810055866,12.011173184357542,12.513966480446927,12.905027932960895,13.29608938547486,13.743016759776538,14.134078212290502,14.41340782122905,14.748603351955307,15.195530726256983,15.474860335195531,15.865921787709498,16.145251396648042,16.480446927374302,16.70391061452514,17.039106145251395,17.374301675977655,17.70949720670391,17.877094972067038,18.212290502793298,18.435754189944134,18.77094972067039,19.050279329608937,19.217877094972067,19.497206703910614,19.77653631284916,14671.284916201117
494.46927374301674,496.0335195530726,497.4301675977653,499.5530726256983,501.9553072625698,502.68156424581,504.1340782122905,505.69832402234636,507.8770949720671,509.6648044692737,511.3966480446927,512.9050279329609,515.4189944134079,517.2067039106145,519.6089385474861,521.8435754189944,523.9106145251396,524.245810055866,525.9776536312849,528.8268156424581,531.1731843575419,533.4078212290503,534.1340782122905,534.9162011173185,536.6480446927374,536.3687150837989,537.4301675977654,535.0837988826815,531.8435754189944,530.5027932960894,526.0335195530727,518.1005586592179,508.99441340782124,488.93854748603354,451.2290502793296,1.1731843575418994,2.849162011173185,4.134078212290503,5.307262569832402,6.368715083798882,7.262569832402235,8.100558659217876,8.77094972067039,9.497206703910615,10.05586592178771,10.614525139664805,11.061452513966481,11.508379888268156,12.067039106145252,12.513966480446927,12.960893854748605,13.29608938547486,13.687150837988828,14.078212290502792,14.46927374301676,14.748603351955307,15.083798882681565,15.418994413407821,15.754189944134078,16.033519553072626,16.256983240223462,16.648044692737432,16.92737430167598,17.206703910614525,17.48603351955307,17.70949720670391,17.988826815642458,18.212290502793298,18.435754189944134,18.71508379888268,18.93854748603352,19.217877094972067,19.441340782122904,19.664804469273744,19.88826815642458,20.11173184357542,20.335195530726256,20.558659217877096,20.726256983240226,20.949720670391063,21.1731843575419,21.396648044692736,21.620111731843576,21.731843575418996,21.955307262569832,22.178770949720672,22.40223463687151,22.56983240223464,22.73743016759777,22.90502793296089,23.07262569832402,23.29608938547486,23.519553072625698,23.631284916201118,23.854748603351958,19035.921787709496,
386.98324022346367,387.76536312849163,389.4413407821229,389.49720670391065,391.28491620111737,392.0111731843576,394.6368715083799,395.75418994413405,396.5921787709497,398.93854748603354,400.33519553072625,402.6256983240224,405.19553072625695,406.0335195530726,407.5977653631285,408.26815642458104,409.3854748603352,410.6145251396648,411.731843575419,413.1843575418995,414.46927374301674,415.53072625698326,416.36871508379886,417.3743016759777,418.37988826815644,417.54189944134083,417.3743016759777,417.4301675977653,414.804469273743,411.39664804469277,406.36871508379886,403.12849162011173,393.79888268156424,383.96648044692733,367.03910614525137,321.0614525139665,2.0670391061452515,3.575418994413408,4.692737430167598,5.363128491620111,6.089385474860336,6.70391061452514,7.262569832402235,7.709497206703911,8.212290502793296,8.659217877094973,8.994413407821229,9.385474860335195,9.776536312849162,10.111731843575418,10.391061452513966,10.726256983240223,11.005586592178771,11.22905027932961,11.620111731843576,11.899441340782124,12.178770949720672,12.402234636871508,12.737430167597765,13.016759776536311,13.29608938547486,13.575418994413408,13.798882681564244,14.078212290502792,14.35754189944134,14.636871508379889,14.860335195530725,15.139664804469273,15.474860335195531,15.754189944134078,15.977653631284916,16.256983240223462,16.536312849162012,16.87150837988827,17.150837988826815,17.374301675977655,17.70949720670391,18.044692737430168,18.324022346368714,18.65921787709497,18.93854748603352,19.217877094972067,19.608938547486034,19.94413407821229,20.223463687150836,20.614525139664806,21.06145251396648,21.340782122905026,21.731843575418996,22.122905027932962,22.51396648044693,22.9608938547486,23.407821229050278,23.854748603351958,24.245810055865924,15289.385474860335,
507.70949720670393,508.7150837988827,510.67039106145256,512.8491620111731,514.413407821229,515.8659217877095,517.4860335195531,518.8268156424581,519.6648044692737,521.6201117318436,524.0782122905027,526.3687150837989,528.4357541899441,530.1675977653631,532.0111731843575,532.7932960893854,534.8603351955308,536.927374301676,538.3240223463688,540.8938547486033,543.1284916201117,544.9720670391062,546.5363128491621,547.4860335195531,549.0502793296089,550.2234636871509,550.6703910614525,550.2234636871509,548.3240223463688,545.8659217877096,541.9553072625698,535.3072625698325,525.6983240223464,511.1731843575419,485.2513966480447,427.03910614525137,1.5642458100558658,2.458100558659218,3.184357541899441,3.7430167597765363,4.245810055865921,4.692737430167598,5.083798882681564,5.363128491620111,5.69832402234637,5.921787709497207,6.145251396648044,6.368715083798882,6.592178770949721,6.815642458100559,7.039106145251396,7.206703910614525,7.374301675977653,7.5418994413407825,7.709497206703911,7.877094972067039,8.044692737430168,8.156424581005586,8.268156424581006,8.435754189944134,8.547486033519553,8.659217877094973,8.8268156424581,8.994413407821229,9.106145251396649,9.162011173184357,9.329608938547485,9.441340782122905,9.553072625698324,9.664804469273742,9.776536312849162,9.88826815642458,10.0,10.167597765363128,10.223463687150838,10.279329608938548,10.391061452513966,10.502793296089386,10.614525139664805,10.726256983240223,10.837988826815643,10.949720670391061,11.005586592178771,11.117318435754191,11.22905027932961,11.34078212290503,11.452513966480446,11.452513966480446,11.564245810055866,11.675977653631286,11.787709497206704,11.843575418994414,11.955307262569832,12.067039106145252,12.122905027932962,19487.374301675976,
421.00558659217876,423.18435754189943,424.58100558659214,425.9776536312849,428.88268156424584,431.39664804469277,434.0223463687151,436.7039106145251,437.2625698324022,440.22346368715085,441.1173184357542,443.18435754189943,443.63128491620114,445.8659217877095,447.03910614525137,449.55307262569835,452.4022346368715,455.9776536312849,457.5418994413408,459.8882681564246,462.23463687150837,462.5139664804469,463.68715083798884,466.81564245810057,467.6536312849162,468.6033519553073,469.66480446927375,469.7206703910615,468.71508379888263,467.3743016759777,465.1396648044693,463.74301675977654,458.9385474860335,456.98324022346367,440.22346368715085,387.9329608938548,0.7821229050279329,1.8435754189944134,3.2960893854748603,4.5251396648044695,5.251396648044693,6.033519553072626,6.64804469273743,7.150837988826816,7.653631284916202,8.100558659217876,8.435754189944134,8.938547486033519,9.217877094972067,9.608938547486034,9.88826815642458,10.167597765363128,10.446927374301676,10.726256983240223,10.949720670391061,11.22905027932961,11.508379888268156,11.731843575418994,11.955307262569832,12.122905027932962,12.402234636871508,12.625698324022347,12.849162011173185,13.072625698324021,13.29608938547486,13.40782122905028,13.687150837988828,13.854748603351954,14.078212290502792,14.301675977653632,14.52513966480447,14.636871508379889,14.860335195530725,15.027932960893855,15.307262569832403,15.474860335195531,15.698324022346368,15.810055865921788,16.033519553072626,16.201117318435752,16.480446927374302,16.648044692737432,16.87150837988827,17.039106145251395,17.206703910614525,17.430167597765365,17.59776536312849,17.821229050279328,18.044692737430168,18.268156424581004,18.379888268156424,18.60335195530726,18.8268156424581,19.050279329608937,19.217877094972067,19.441340782122904,16911.67597765363
