Mean,StD,SM,SS,PM,PS,Done
0.2050126422691724,0.0821905925623251,5e-17,5e-17,7.900018041089416,1.447857065391328,1
0.1984249447970731,0.1291819538185813,5e-17,5e-17,7.990069779848617,1.5045702679060349,1
0.2036502314242031,0.075229893634788,5e-17,5e-17,8.031080581308563,1.5369459586769136,1
0.2057816811355823,0.0768496722424664,5e-17,5e-17,7.956166183254835,1.423732262275626,1
0.2076329936606547,0.0693728066096324,5e-17,5e-17,8.004784996939998,1.4752294811519562,1
0.2081222996429533,0.0894933072165845,5e-17,5e-17,8.00076210994521,1.490018287716867,1
0.1934872939461745,0.067530325994983,5e-17,5e-17,7.997633111336652,1.4092096626889508,1
0.235636057822099,0.0884713228433842,5e-17,5e-17,8.01860806426714,1.434534819067925,1
0.2164174360047611,0.0550672046097333,5e-17,5e-17,8.082455377951526,1.5371993802254778,1
0.2060313712612126,0.0847183816440832,5e-17,5e-17,7.997190070162532,1.4961777576643198,1
0.1978526636764875,0.0704153908234741,5e-17,5e-17,7.980957187108378,1.474124947821455,1
0.2350318100395157,0.0778093451536699,5e-17,5e-17,7.948078847383623,1.467471042922267,1
0.2182214315365084,0.0978378788993893,5e-17,5e-17,7.977768207686815,1.4992411389178248,1
0.215013798496794,0.0490049059707498,5e-17,5e-17,7.957950811709157,1.4277360140958213,1
0.2592229037650159,0.0724341377433643,5e-17,5e-17,8.00520330182414,1.59453075339661,1
0.2145824516437444,0.0876551384088024,4.5e-17,5e-17,7.982576557905541,1.4773252420791547,1
0.2144491535152008,0.0524591149853062,5e-17,5e-17,7.996939747987509,1.4881779043759256,1
0.2001203339568202,0.0409655682517705,5e-17,5e-17,7.932255270306646,1.5869069052677067,1
0.2030424791811689,0.1060223330241761,5e-17,5e-17,7.907525871643506,1.4688517381880548,1
0.2568762920572745,0.0480019300681193,5e-17,5e-17,7.991562009881226,1.5013748384959011,1
0.2104580991809845,0.0790476552204339,5e-17,5e-17,7.92767699442716,1.528049869269171,1
0.2017673081265436,0.0802559596962685,5e-17,5e-17,7.935192875421797,1.4897788477797005,1
0.2289170329285912,0.0928113695369549,5e-17,5e-17,8.000100674396917,1.500158744416884,1
0.2185029653982398,0.0819999949032314,5e-17,5e-17,7.964891813338313,1.458652495870205,1
0.1959786032393634,0.0630265123033979,5e-17,5e-17,7.995206241735142,1.509839676030183,1
0.2048235128011591,0.065184824660678,5e-17,5e-17,7.969261221755507,1.446544040196054,1
0.2542419577280717,0.0900008838299657,5e-17,5e-17,7.965428944305433,1.4767741861405466,1
0.1921801938125073,0.0588624828413644,5e-17,5e-17,8.00813348793837,1.4992150233933423,1
0.234148891437165,0.0626322588216939,5e-17,5e-17,8.00739042890041,1.4902480616823497,1
0.2484721290828351,0.0584323299608104,5e-17,5e-17,7.948363957991289,1.480648084632732,1
0.2225328671191124,0.083256706886724,5e-17,5e-17,7.911350543843012,1.4552544185967573,1
0.2050561773675973,0.074083951835331,5e-17,5e-17,7.987963670340137,1.4449372660343305,1
0.2106007119789542,0.0670721138695556,5e-17,5e-17,7.96127040912757,1.4687491811960591,1
0.1999293899604315,0.0486899159110384,5e-17,5e-17,7.994837748654379,1.415854980496834,1
0.2250673851278531,0.0775833018560384,5e-17,5e-17,7.930915106446658,1.4647876603492864,1
0.1961256165256921,0.1061714118551927,5e-17,5e-17,7.90501723045347,1.5038397551740506,1
0.2156166122707354,0.0676114473451276,5e-17,5e-17,8.005164949844657,1.491449687599082,1
0.2049129718800618,0.065897131819322,5e-17,5e-17,7.969964823320657,1.473385248553868,1
0.2067649955427767,0.0781817555287595,5e-17,5e-17,7.918849545347078,1.4246833643928556,1
0.2160622914654878,0.0919252133748712,5e-17,5e-17,7.947736653909648,1.4953698765213774,1
